objectid,title,creator,creators_title,date,description,interviewee,interviewer,subject,location,latitude,longitude,publisher,contributing_institution,source,identifier,rights,rightsstatement,format_original,type,format,language,filename,display_template,object_location,image_small,image_thumb
sbw112,Historical-Buildings [1926],"Swan, K. D.",,1926,"Historical-Buildings, Swan, K. D., 1926",,,Nez Perce NF,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",USFS Region 1 Northern Region Archives,99-2056,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Black-and-white photograph,Image;StillImage,image/jpeg,eng,sbw112.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw112.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw112_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw112_th.jpg
sbw113,Historical-Buildings [1925],"Swan, K. D.",,1925,"Historical-Buildings, Swan, K. D., 1925",,,Nez Perce NF,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",USFS Region 1 Northern Region Archives,99-2057,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Black-and-white photograph,Image;StillImage,image/jpeg,eng,sbw113.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw113.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw113_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw113_th.jpg
sbw114,"Historical-Monuments, Rock Cairn Along The Lolo Trail Near Indian Post Office [1]","Steuerwald, W. E.",,1955,"Historical-Monuments, Rock Cairn Along The Lolo Trail Near Indian Post Office. , Steuerwald, W. E., 1955",,,Lolo NF,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",USFS Region 1 Northern Region Archives,99-2141b,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Black-and-white photograph,Image;StillImage,image/jpeg,eng,sbw114.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw114.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw114_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw114_th.jpg
sbw115,"Historical-Monuments, Rock Cairn Along The Lolo Trail Near Indian Post Office [2]","Steuerwald, W. E.",,1955,"Historical-Monuments, Rock Cairn Along Lolo Trail Near Indian Post Office, Steuerwald, W. E., 1955",,,Lolo NF,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",USFS Region 1 Northern Region Archives,99-2141c,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Black-and-white photograph,Image;StillImage,image/jpeg,eng,sbw115.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw115.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw115_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw115_th.jpg
sbw116,"Lands-Towns & Cities, Riggins, Id","Swan, K. D.",,1925,"Lands-Towns & Cities, Riggins, Id, Swan, K. D., 1925",,,Nez Perce NF,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",USFS Region 1 Northern Region Archives,99-3139,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Black-and-white photograph,Image;StillImage,image/jpeg,eng,sbw116.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw116.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw116_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw116_th.jpg
sbw117,"Lands-Towns & Cities, Pierce City, Id Looking North [1]","Swan, K. D.",,1925,"Lands-Towns & Cities, Pierce City, Id Looking North, Swan, K. D., 1925",,,Clearwater NF,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",USFS Region 1 Northern Region Archives,99-3140a,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Black-and-white photograph,Image;StillImage,image/jpeg,eng,sbw117.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw117.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw117_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw117_th.jpg
sbw118,"Lands-Towns & Cities, Pierce City, Id Looking North [2]","Swan, K. D.",,1925,"Lands-Towns & Cities, Pierce City, Id Looking North, Swan, K. D., 1925",,,Clearwater NF,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",USFS Region 1 Northern Region Archives,99-3140b,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Black-and-white photograph,Image;StillImage,image/jpeg,eng,sbw118.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw118.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw118_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw118_th.jpg
sbw119,The Selway Patrol,"Fenn, Frank; Shank, Ernest; Strohecker, A.",U. S. Geological Survey,1912-02-01,"The Selway Patrol, is an exceptional document. Produced in 1912, it records in detail the conditions of various territories within the Selway National Forest. What is most striking about this document, though, is not the range of its information but the quality of its prose. When compared with more modern documents written by the Forest Service, The Selway Patrol is both poetic and philosophical, making at times grand statements about nature and its conservation. Please see especially the introduction and, also, the poem on the final page, A Tribute to the Forest Ranger by A. Strohecker of the U. S. Geological Survey. by Fenn, Frank; Shank, Ernest; Strohecker, A. , U. S. Geological Survey. Date: 1912-02-01",,,Selway Patrol,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,Unpublished,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",NARA College Park RG95 E.31,Selway_Patrol_02-01-1912,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Correspondence Files,Text,application/pdf,eng,sbw119.pdf,pdf,https://objects.lib.uidaho.edu/sbw/sbw119.pdf,https://objects.lib.uidaho.edu/sbw/small/sbw119_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw119_th.jpg
sbw120,"Operations-Administrative Structures, July, Hump Ranger Station","Fickes, C. P.",,1922,"Operations-Administrative Structures, July, Hump Ranger Station, Fickes, C. P., 1922",,,Nez Perce NF,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",USFS Region 1 Northern Region Archives,99-3210,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Black-and-white photograph,Image;StillImage,image/jpeg,eng,sbw120.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw120.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw120_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw120_th.jpg
sbw121,"Operations-Administrative Structures, Musselshell Ranger Station, Seen From A Forest Patrol Plane",,,1929,"Operations-Administrative Structures, Musselshell Ranger Station, Seen From A Forest Patrol Plane, Photographer Unknown, 1929",,,Clearwater NF,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",USFS Region 1 Northern Region Archives,99-3230,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Black-and-white photograph,Image;StillImage,image/jpeg,eng,sbw121.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw121.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw121_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw121_th.jpg
sbw122,"Operations-Administrative Structures, Seven Devils Rs","Swan, K. D.",,1925,"Operations-Administrative Structures, Seven Devils Rs, Swan, K. D., 1925",,,Nez Perce NF,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",USFS Region 1 Northern Region Archives,99-3351,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Black-and-white photograph,Image;StillImage,image/jpeg,eng,sbw122.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw122.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw122_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw122_th.jpg
sbw123,"Operations-Administrative Structures, Adams Ranger Station","Fickes, C. P.",,1921,"Operations-Administrative Structures, Adams Ranger Station, Fickes, C. P., 1921",,,Nez Perce NF,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",USFS Region 1 Northern Region Archives,99-3385,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Black-and-white photograph,Image;StillImage,image/jpeg,eng,sbw123.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw123.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw123_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw123_th.jpg
sbw124,"Letter, George W. Case to Phil Shearer","Case, George W.",Forest Ranger,1933-12-01,"In this rare, hand-written letter, Ranger George W. Case informs private landowner Phil Shearer that the Forest Service has received approval to purchase a portion of his land for the purposes of building an airstrip. This letter marks the beginning of a long controversy between Forest Service personnel, local businesses, tourists, and legislative officials over the appropriateness of backcountry airstrips, and the suitability of Shearer airstrip in particular.",,,Shearer Airstrip;,Selway-Bitterroot Wilderness (Idaho and Mont.),45.991416,-114.839946,Unpublished,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Unknown,Letter_to_Shearer_12-01-33,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Correspondence Files,Text,application/pdf,eng,sbw124.pdf,pdf,https://objects.lib.uidaho.edu/sbw/sbw124.pdf,https://objects.lib.uidaho.edu/sbw/small/sbw124_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw124_th.jpg
sbw125,"Engineering-Trails, Lolo Trail",,,1921,"Engineering-Trails, Lolo Trail, Photographer Unknown, 1921",,,Clearwater NF,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",USFS Region 1 Northern Region Archives,99-345,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Black-and-white photograph,Image;StillImage,image/jpeg,eng,sbw125.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw125.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw125_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw125_th.jpg
sbw126,"Memorandum, F. E. Thieme, Assistant Regional Forester, to Forest Supervisor, Bitterroot National Forest","Thieme,  F. E.",Assistant Regional Forester,1945-03-28,"In this Memorandum from Assistant Regional Forester F. E. Thieme considers the development of different airstrips within the Bitterroot National Forest, including Shearer. The brief memorandum illustrates the major problems and financial costs of building airstrips in wilderness areas. Thiemes plans are notable for taking into account post-war funding for federal projects.",,,Shearer Airstrip;,Selway-Bitterroot Wilderness (Idaho and Mont.),45.991416,-114.839946,Unpublished,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",NARA Seattle,Shearer_Landing_Field_03-26-45,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Correspondence Files,Text,application/pdf,eng,sbw126.pdf,pdf,https://objects.lib.uidaho.edu/sbw/sbw126.pdf,https://objects.lib.uidaho.edu/sbw/small/sbw126_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw126_th.jpg
sbw127,"Engineering-Trails, July 20, Sheep Creek Trail",,,1927,"Engineering-Trails, July 20, Sheep Creek Trail, Photographer Unknown, 1927",,,Nez Perce NF,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",USFS Region 1 Northern Region Archives,99-421,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Black-and-white photograph,Image;StillImage,image/jpeg,eng,sbw127.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw127.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw127_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw127_th.jpg
sbw128,Correspondence regarding development of Shearer airstrip,"Brooks, J. F.",Regional Forest Supervisor,1933-05-02,"This series of memoranda demonstrates the contentious nature of the Shearer airstrip, even in 1933 when it was initially considered by Forest Service administrators as a possible landing site. Most arguments centered on safety concerns regarding the fitness of the land: the runway would be short, the landing field would need to be drained, and a Forest Service employee would have to be stationed at the airstrip to maintain good landing conditions. These issues and others would plague the Shearer airstrip for the next sixty years.",,,Shearer Airstrip;,Selway-Bitterroot Wilderness (Idaho and Mont.),45.991416,-114.839946,Unpublished,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",NARA Seattle,Shearer_Landing_Field_05-02-33,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Correspondence Files,Text,application/pdf,eng,sbw128.pdf,pdf,https://objects.lib.uidaho.edu/sbw/sbw128.pdf,https://objects.lib.uidaho.edu/sbw/small/sbw128_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw128_th.jpg
sbw129,"Engineering-Trails, Sheep Creek Trail, Located Above The Salmon River",,,1927,"Engineering-Trails, Sheep Creek Trail, Located Above The Salmon River, Photographer Unknown, 1927",,,,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",USFS Region 1 Northern Region Archives,99-423,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Black-and-white photograph,Image;StillImage,image/jpeg,eng,sbw129.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw129.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw129_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw129_th.jpg
sbw130,"Memorandum, C. D. Blake to the Regional Forester","Blake, C. D.",,1952-06-18,"In this brief Memorandum C. D. Blake informs the Regional Forester that Shearer landing field has been rated as too dangerous for landing small ships. Blake does not suggest that Shearer be abandoned, as some later opponents of the airstrip will, but he does propose that improvements should be made",,,Shearer Airstrip;,Selway-Bitterroot Wilderness (Idaho and Mont.),45.991416,-114.839946,Unpublished,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Unknown,Shearer_Landing_Field_06-18-52,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Correspondence Files,Text,application/pdf,eng,sbw130.pdf,pdf,https://objects.lib.uidaho.edu/sbw/sbw130.pdf,https://objects.lib.uidaho.edu/sbw/small/sbw130_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw130_th.jpg
sbw131,"Engineering-Trail, Trail By The Snake River, Ace Barton, Fco On The Salmon River District, Is Looking Across The River Toward Idaho.","Rittersbacher, David",,1968,"Engineering-Trail, Trail By The Snake River, Ace Barton, Fco On The Salmon River District, Is Looking Across The River Toward Idaho. , Rittersbacher, David , 1968",,,Wallowa-Witman NF;OR,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",USFS Region 1 Northern Region Archives,99-449,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Black-and-white photograph,Image;StillImage,image/jpeg,eng,sbw131.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw131.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw131_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw131_th.jpg
sbw132,"Memorandum, from Evan W. Kelley, Regional Forester, 24 July 1936","Kelley, Evan W.",Regional Forester,1936-07-24,"The memorandum issued by Regional Forester Evan W. Kelley laments the condition of Shearer airstrip, which has been deemed unfit for use by pilot Robert Johnson. In stern remonstration, Kelley makes it clear that the safety of the field must be maintained even with no additional funding allotted for the task: To risk the loss of life due to our failure to use every resource at our command to make safe our landing fields does not leave us with much defense.",,,Shearer Airstrip;,Selway-Bitterroot Wilderness (Idaho and Mont.),45.991416,-114.839946,Unpublished,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Unknown,Shearer_Landing_Field_07-24-36,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Correspondence Files,Text,application/pdf,eng,sbw132.pdf,pdf,https://objects.lib.uidaho.edu/sbw/sbw132.pdf,https://objects.lib.uidaho.edu/sbw/small/sbw132_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw132_th.jpg
sbw133,"Recreation-Hunting, Misc, Elk Hunters Returning With The Kill, Hoodoo Lake","Swan, K. D.",,1937,"Recreation-Hunting, Misc, Elk Hunters Returning With The Kill, Hoodoo Lake, Swan, K. D., 1937",,,Lolo NF;Selway-Bitterroot Primitive Area,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",USFS Region 1 Northern Region Archives,99-6035a,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Black-and-white photograph,Image;StillImage,image/jpeg,eng,sbw133.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw133.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw133_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw133_th.jpg
